Time,Sub:1:Ln:1,Sub:1:Ln:1.1,Sub:1:Ln:1.2,Sub:1:Ln:1.3,Sub:1:Ln:1-11,Sub:1:Ln:1-11.1,Sub:1:Ln:1-11.2,Sub:1:Ln:1-11.3,Sub:1:Ln:1-11.4
215.332,202.0697,102.1055,116.9472,98.8804,58.796,173.5682,-45.054,707.1844,34.0633
215.366,202.0625,101.9151,118.6784,98.753,58.796,173.5712,-45.0552,707.0929,34.0937
215.399,202.0508,101.7242,119.8298,98.7542,58.796,173.5719,-45.0538,707.2746,34.09
215.432,202.033,101.5309,121.3119,98.5213,58.796,173.5723,-45.0539,706.8123,34.0883
215.466,202.0414,101.356,121.8801,98.3188,58.796,173.5696,-45.0533,707.2286,34.0765
215.499,202.0317,101.1801,123.0388,98.3045,58.796,173.5675,-45.0535,707.0659,34.0747
215.532,202.0394,101.0072,123.6022,98.005,58.796,173.5722,-45.0529,707.278,33.5358
215.566,202.0416,100.8472,123.9629,97.9153,58.796,173.5701,-45.0542,707.8309,32.97
215.599,202.0415,100.6818,124.4268,97.8708,58.796,173.5712,-45.052,707.8443,33.1282
215.632,202.0609,100.5311,124.6943,97.7851,58.796,173.5671,-45.0527,707.7831,33.0866
215.666,202.0633,100.3868,125.0265,97.5473,58.796,173.5702,-45.054,707.6771,33.0902
215.699,202.0791,100.2389,125.3246,97.3429,58.796,173.5725,-45.0529,707.7792,33.0724
215.732,202.1006,100.1056,125.3359,97.2725,58.796,173.5745,-45.0527,707.8756,33.0992
215.766,202.0984,99.9762,125.3463,97.0593,58.796,173.5697,-45.0522,707.8607,32.999
215.799,202.1177,99.8502,125.3977,96.8832,58.796,173.5686,-45.0533,708.4296,32.1143
215.832,202.127,99.727,125.7468,96.624,58.796,173.5718,-45.0538,708.7457,32.1052
215.866,202.1636,99.6305,125.0173,96.5916,58.796,173.5697,-45.0539,708.5526,32.1008
215.899,202.1655,99.5371,125.4634,96.2902,58.796,173.5706,-45.0542,708.4291,32.1079
215.932,202.1817,99.4405,125.1482,96.3839,58.796,173.567,-45.0532,708.1741,32.1155
215.966,202.2157,99.366,124.2609,96.0344,58.796,173.5714,-45.0537,708.4044,32.0936
215.999,202.223,99.293,123.7689,95.9377,58.796,173.569,-45.0534,708.64,32.107
216.032,202.2525,99.2373,123.0471,95.8362,58.796,173.5715,-45.0531,708.7798,31.5847
216.066,202.2764,99.1931,122.4296,95.4863,58.796,173.5717,-45.0535,709.2435,31.0159
216.099,202.2907,99.149,121.7832,95.4949,58.796,173.5693,-45.0516,709.189,31.1463
216.132,202.301,99.1188,120.8421,95.4422,58.796,173.5705,-45.0521,709.1384,31.1105
216.166,202.3143,99.0895,120.5459,95.0689,58.796,173.5705,-45.0521,709.2385,31.1232
216.199,202.3254,99.0653,120.2629,95.1784,58.796,173.5702,-45.0522,709.2485,31.1242
216.232,202.3269,99.0582,119.9758,94.9458,58.796,173.5733,-45.0522,709.3049,31.1136
216.266,202.3409,99.0587,119.0537,94.7984,58.796,173.5679,-45.0538,709.1167,31.0299
216.299,202.3318,99.0537,119.1227,94.7372,58.796,173.5726,-45.0521,709.8505,30.1419
216.332,202.3578,99.064,118.1849,94.4666,58.796,173.5692,-45.0519,709.8538,30.1311
216.366,202.3605,99.0874,117.5985,94.3546,58.796,173.5702,-45.0516,709.8366,30.1464
216.399,202.3551,99.0968,117.7964,94.2703,58.796,173.5702,-45.0523,709.8699,30.1353
216.432,202.3798,99.127,116.984,94.2839,58.796,173.5737,-45.0505,709.7491,30.1375
216.466,202.3898,99.1669,116.955,94.3438,58.796,173.5702,-45.0518,709.8937,30.1335
216.499,202.3865,99.199,116.9583,94.4137,58.796,173.5684,-45.0517,709.9442,30.1358
216.532,202.4045,99.2392,116.3166,94.42,58.796,173.5664,-45.0517,709.9924,29.5964
216.566,202.4035,99.2787,116.4351,94.3534,58.796,173.57,-45.052,710.5693,29.0539
216.599,202.4131,99.3218,116.5441,94.448,58.796,173.5725,-45.0518,710.6478,29.1866
216.632,202.4127,99.3789,116.3739,94.4055,58.796,173.5718,-45.0522,710.5924,29.1615
216.666,202.3911,99.4114,117.5055,94.375,58.796,173.5693,-45.052,710.5265,29.1571
216.699,202.408,99.4608,117.8458,94.5795,58.796,173.5717,-45.0525,710.3903,29.1547
216.732,202.4048,99.5119,117.8263,94.7032,58.796,173.5697,-45.0524,710.7123,29.1554
216.766,202.3668,99.5418,119.6012,94.7912,58.796,173.569,-45.0526,710.4865,29.0713
216.799,202.3828,99.5873,119.5747,94.8727,58.796,173.5699,-45.0507,711.1855,28.1688
216.832,202.3798,99.6369,120.4499,95.0159,58.796,173.5698,-45.0511,711.1619,28.1326
216.866,202.365,99.6732,121.5792,95.0335,58.796,173.5725,-45.0518,711.0795,28.1781
216.899,202.3531,99.7193,121.858,95.3726,58.796,173.5699,-45.0519,711.3391,28.161
216.932,202.3473,99.7605,122.7168,95.3374,58.796,173.5678,-45.0513,711.3076,28.1705
216.966,202.3353,99.8009,123.3214,95.443,58.796,173.5702,-45.05,711.4154,28.1703
216.999,202.3143,99.8309,123.8893,95.5955,58.796,173.5698,-45.0498,711.2416,28.1554
217.032,202.3107,99.8696,124.4892,95.9219,58.796,173.5693,-45.0516,711.517,27.6509
217.066,202.2958,99.9048,125.1864,95.9285,58.796,173.5696,-45.0527,712.0934,27.0733
217.099,202.2789,99.9301,125.7826,95.949,58.796,173.5707,-45.051,711.9313,27.2119
217.132,202.2633,99.9526,126.7372,95.9644,58.796,173.5722,-45.0507,711.7708,27.1784
217.166,202.2481,99.9797,127.8864,96.1109,58.796,173.5692,-45.0501,711.9506,27.1785
217.199,202.2372,100.0043,127.9917,96.3939,58.796,173.5719,-45.0507,711.8403,27.2009
217.232,202.2225,100.0198,128.7039,96.3596,58.796,173.5714,-45.0498,711.8608,27.1543
217.266,202.2094,100.0341,129.3965,96.445,58.796,173.5656,-45.0496,711.818,27.1061
217.299,202.1979,100.0509,129.7239,96.6474,58.796,173.5702,-45.0486,712.5125,26.2214
217.332,202.2087,100.0692,130.4896,96.5882,58.796,173.5724,-45.0492,712.631,26.1959
217.366,202.2103,100.0947,130.3027,96.7581,58.796,173.5734,-45.0496,712.4233,26.2167
217.399,202.1985,100.107,130.8413,96.684,58.796,173.5723,-45.0503,712.6201,26.1841
217.432,202.204,100.1297,130.5974,96.8041,58.796,173.5705,-45.0482,712.5229,26.2104
217.466,202.2077,100.15,130.7653,96.9573,58.796,173.5686,-45.0494,712.3835,26.2021
217.499,202.2111,100.169,130.9746,96.9159,58.796,173.5682,-45.048,712.5425,26.2053
217.532,202.2114,100.1857,130.6485,96.996,58.796,173.5672,-45.0484,712.6748,25.69
217.566,202.1914,100.1938,131.1668,96.8739,58.796,173.5732,-45.0494,713.2744,25.1245
217.599,202.1938,100.2086,130.7918,97.1265,58.796,173.57,-45.0484,713.078,25.2724
217.632,202.1861,100.2137,131.1264,96.9638,58.796,173.5702,-45.0488,713.4451,25.2214
217.666,202.1807,100.221,131.6926,97.1038,58.796,173.569,-45.0486,713.218,25.2225
217.699,202.1683,100.2319,131.8046,97.0301,58.796,173.5699,-45.048,713.0412,25.22
217.732,202.167,100.2364,132.2958,97.0041,58.796,173.5741,-45.0502,713.2347,25.2223
217.766,202.1781,100.2439,132.0283,97.0566,58.796,173.5717,-45.0478,713.2131,25.1225
217.799,202.176,100.2541,132.0055,97.0543,58.796,173.5709,-45.0489,713.8387,24.2445
217.832,202.1602,100.2633,132.6233,97.1945,58.796,173.5723,-45.0486,713.7701,24.2175
217.866,202.1868,100.2804,132.1133,97.2033,58.796,173.572,-45.0486,713.6928,24.265
217.899,202.1806,100.2958,131.8803,97.1111,58.796,173.5717,-45.0485,713.8228,24.2617
217.932,202.1785,100.3058,132.3691,96.9925,58.796,173.5689,-45.0479,713.991,24.2353
217.966,202.1859,100.3311,131.9481,97.0793,58.796,173.5702,-45.0487,713.6667,24.2287
217.999,202.1748,100.3445,132.4195,97.2957,58.796,173.5701,-45.0485,713.8102,24.235
218.032,202.1895,100.3581,132.0369,97.2309,58.796,173.5709,-45.0488,714.3715,23.7215
218.066,202.1779,100.3719,132.3498,97.0624,58.796,173.5684,-45.0485,714.5507,23.1642
218.099,202.1496,100.3728,133.0132,97.2846,58.796,173.5673,-45.0485,714.3743,23.2998
218.132,202.1596,100.3897,133.1204,97.2944,58.796,173.5683,-45.0491,714.4678,23.2359
218.166,202.143,100.399,133.3723,97.207,58.796,173.5693,-45.0478,714.522,23.255
218.199,202.1233,100.4027,134.1031,97.433,58.796,173.5711,-45.0476,714.5139,23.2696
218.232,202.1187,100.4161,134.6902,97.3357,58.796,173.571,-45.0497,714.4599,23.2542
218.266,202.1205,100.4379,134.8988,97.478,58.796,173.5691,-45.0472,714.7333,23.185
218.299,202.1249,100.4589,135.5224,97.5315,58.796,173.5711,-45.0497,715.2711,22.282
218.332,202.1285,100.4804,136.1647,97.5849,58.796,173.5667,-45.0476,715.0535,22.271
218.366,202.1219,100.5062,136.1181,97.752,58.796,173.5665,-45.0481,715.0129,22.2761
218.399,202.1375,100.5388,136.1406,97.8015,58.796,173.5676,-45.0475,715.1276,22.2818
218.432,202.139,100.5767,135.9969,97.8502,58.796,173.5713,-45.0482,715.1514,22.2677
218.466,202.121,100.6013,136.586,97.7592,58.796,173.5691,-45.0469,715.1957,22.2904
218.499,202.138,100.6449,136.2327,97.8787,58.796,173.5715,-45.0472,715.2235,22.29
218.532,202.1317,100.6876,136.5821,98.0649,58.796,173.5681,-45.0469,715.6293,21.7591
218.566,202.1256,100.7268,136.7333,98.0275,58.796,173.5719,-45.0467,715.9009,21.1941
218.599,202.125,100.7716,137.0286,98.0536,58.796,173.5728,-45.0464,715.7469,21.337
218.632,202.127,100.8173,137.1647,98.1208,58.796,173.5676,-45.0465,715.8519,21.2931
218.666,202.1373,100.8719,136.2223,98.153,58.796,173.5692,-45.047,715.5438,21.3032
218.699,202.1173,100.9185,136.8657,98.0138,58.796,173.5677,-45.0471,715.8549,21.3101
218.732,202.1251,100.9778,135.977,98.1527,58.796,173.5729,-45.0475,715.8785,21.2971
218.766,202.1341,101.0504,134.8613,98.1781,58.796,173.5702,-45.048,715.6671,21.2174
218.799,202.1376,101.1205,133.8295,98.1773,58.796,173.5679,-45.0463,716.3224,20.3333
218.832,202.1572,101.2057,132.4812,98.0304,58.796,173.5702,-45.0476,716.4619,20.3068
218.866,202.1914,101.313,130.4613,98.0326,58.796,173.5702,-45.0464,716.3696,20.352
218.899,202.2059,101.4245,128.6994,97.9144,58.796,173.5712,-45.0473,716.3281,20.312
218.932,202.2241,101.5411,126.0308,97.7917,58.796,173.5687,-45.0465,716.4543,20.3288
218.966,202.2538,101.6674,123.5795,97.5803,58.796,173.5657,-45.0443,716.3046,20.3227
218.999,202.2923,101.8198,120.681,97.3798,58.796,173.567,-45.0472,716.5836,20.3312
219.032,202.323,101.9861,117.1059,97.1329,58.796,173.5705,-45.0472,716.9701,19.8154
219.066,202.3261,102.1345,114.2049,96.884,58.796,173.5714,-45.047,717.0698,19.2462
219.099,202.3602,102.315,110.3545,96.7766,58.796,173.5703,-45.0467,717.0311,19.3894
219.132,202.3779,102.507,106.7259,96.0216,58.796,173.574,-45.0468,716.9515,19.356
219.166,202.3888,102.695,103.3075,95.6435,58.796,173.5727,-45.0465,716.9619,19.3552
219.199,202.4299,102.9044,98.8882,95.2583,58.796,173.5682,-45.0457,716.963,19.3625
219.232,202.4489,103.1127,95.3061,94.442,58.796,173.5686,-45.0448,717.1188,19.3835
219.266,202.4829,103.3497,90.738,93.6515,58.796,173.5707,-45.0456,717.0709,19.2796
219.299,202.4951,103.591,86.513,92.7221,58.796,173.5703,-45.0463,717.7375,18.3957
219.332,202.5254,103.8262,82.1864,91.6325,58.796,173.5727,-45.0455,717.691,18.378
219.366,202.5765,104.0957,77.1456,90.5582,58.796,173.5711,-45.0453,717.6724,18.3805
219.399,202.5832,104.3676,73.1899,89.6179,58.796,173.5699,-45.045,717.874,18.3693
219.432,202.6139,104.6366,69.4432,88.0509,58.796,173.569,-45.0453,717.7215,18.4013
219.466,202.6399,104.9149,64.5034,86.2247,58.796,173.5689,-45.0455,717.6734,18.379
219.499,202.6601,105.1951,60.8638,84.3852,58.796,173.5707,-45.044,717.6299,18.3725
219.532,202.6852,105.4845,57.4128,82.7577,58.796,173.5705,-45.045,717.9763,17.868
219.566,202.6944,105.7696,54.4011,80.7261,58.796,173.5731,-45.0471,718.2822,17.3067
219.599,202.7021,106.0532,51.8679,78.7956,58.796,173.5711,-45.0459,717.9415,17.4441
219.632,202.7107,106.3381,48.8318,76.5602,58.796,173.5696,-45.0445,718.3946,17.3958
219.666,202.7098,106.619,46.1168,74.4696,58.796,173.567,-45.0447,718.4445,17.4007
219.699,202.7089,106.8922,44.444,72.1325,58.796,173.5721,-45.046,718.0349,17.4105
219.732,202.7135,107.1671,42.8341,70.0466,58.796,173.5695,-45.0438,718.0483,17.4083
219.766,202.7231,107.4468,40.8658,67.8162,58.796,173.5737,-45.0457,718.2836,17.3296
219.799,202.7261,107.7244,39.6821,66.4534,58.796,173.5698,-45.0457,719.0847,16.4378
219.832,202.7278,108.008,38.188,63.8222,58.796,173.5717,-45.0458,718.6711,16.4204
219.866,202.7198,108.2737,37.082,61.759,58.796,173.5673,-45.0452,718.8994,16.4352
219.899,202.7107,108.5284,36.284,60.0937,58.796,173.5709,-45.0445,718.8113,16.4351
219.932,202.7151,108.7995,35.1295,58.0687,58.796,173.5683,-45.043,718.8013,16.4172
219.966,202.702,109.0609,34.0337,57.0893,58.796,173.5682,-45.045,719.1025,16.4249
219.999,202.6917,109.303,34.3469,55.6332,58.796,173.5697,-45.0455,718.6768,16.4357
220.032,202.6879,109.549,33.5925,54.0851,58.796,173.5714,-45.0433,719.4642,15.9158
220.066,202.6583,109.7819,33.3565,54.1729,58.796,173.5677,-45.0424,719.6796,15.3646
220.099,202.6432,110.0031,33.319,54.382,58.796,173.5722,-45.044,719.3947,15.4965
220.132,202.6314,110.2197,33.2149,53.4264,58.796,173.5693,-45.0437,719.3666,15.4569
220.166,202.6181,110.4187,33.0482,55.1824,58.796,173.569,-45.0431,719.3958,15.4702
220.199,202.6171,110.6284,32.9149,54.9556,58.796,173.5731,-45.0425,719.4149,15.4585
220.232,202.5709,110.8069,33.1901,56.4945,58.796,173.5707,-45.0437,719.5235,15.4612
220.266,202.5708,110.9761,33.2133,56.8898,58.796,173.5661,-45.0423,719.5206,15.3759
220.299,202.5628,111.1524,33.0418,57.5691,58.796,173.5685,-45.0426,720.1337,14.4819
220.332,202.5374,111.3078,33.6119,58.8686,58.796,173.5689,-45.0442,720.0709,14.4842
220.366,202.5405,111.4669,33.1779,59.8575,58.796,173.5727,-45.0429,720.0369,14.4909
220.399,202.5158,111.6034,33.7473,61.3278,58.796,173.572,-45.0432,720.1473,14.4774
220.432,202.5003,111.7264,33.9882,62.5147,58.796,173.571,-45.044,719.9694,14.4942
220.466,202.4919,111.8561,34.1918,63.8269,58.796,173.5708,-45.0428,720.2263,14.4861
220.499,202.4685,111.9632,34.5532,65.3839,58.796,173.5705,-45.0423,720.1926,14.4919
220.532,202.4662,112.0655,34.6788,66.3929,58.796,173.5692,-45.0434,720.4875,13.9819
220.566,202.4356,112.1458,35.441,67.6914,58.796,173.5707,-45.0438,720.6677,13.4136
220.599,202.4299,112.2239,35.9486,69.35,58.796,173.5741,-45.0435,720.5765,13.568
220.632,202.409,112.3003,36.4985,71.2085,58.796,173.5733,-45.0432,720.799,13.5135
220.666,202.3736,112.3462,37.1001,71.8417,58.796,173.5708,-45.0417,720.6268,13.5124
220.699,202.3751,112.3966,37.2777,73.3702,58.796,173.5705,-45.043,720.7606,13.52
220.732,202.3647,112.4423,37.8893,73.9469,58.796,173.575,-45.0429,720.6581,13.5141
220.766,202.3453,112.4745,38.2252,75.2788,58.796,173.5726,-45.0428,720.8873,13.4547
220.799,202.332,112.4942,38.3592,76.1106,58.796,173.5676,-45.0418,721.4019,12.5353
220.832,202.3314,112.5138,38.9155,76.9293,58.796,173.5676,-45.0432,721.3622,12.5416
220.866,202.3243,112.5307,38.9094,77.0653,58.796,173.5727,-45.0414,721.2426,12.5623
220.899,202.3077,112.537,39.357,77.8073,58.796,173.569,-45.0416,721.3953,12.5186
220.966,202.3152,112.5339,39.4697,78.5918,58.796,173.5748,-45.0417,721.2639,12.5526
220.999,202.3194,112.5331,39.2033,79.0403,58.796,173.5729,-45.041,721.3483,12.5594
221.032,202.3168,112.5234,39.4862,78.552,58.796,173.5707,-45.0411,721.7231,12.0498
221.066,202.3114,112.5074,39.9673,79.3737,58.796,173.5723,-45.0402,722.0692,11.4678
221.099,202.3134,112.4922,39.6842,79.4832,58.796,173.5704,-45.0406,721.7874,11.6033
221.132,202.3186,112.4779,39.8258,78.96,58.796,173.5709,-45.0408,721.8832,11.5651
221.166,202.3158,112.4664,39.9715,79.2806,58.796,173.5722,-45.0414,721.6779,11.5715
221.199,202.3182,112.4464,40.0008,79.1767,58.796,173.5696,-45.042,721.8665,11.585
221.232,202.3421,112.4392,39.6479,78.4951,58.796,173.5726,-45.041,721.7577,11.5841
221.266,202.3373,112.429,39.3555,78.7713,58.796,173.5698,-45.0403,721.8899,11.5227
221.299,202.3441,112.418,38.9069,77.8288,58.796,173.5706,-45.0414,722.453,10.6209
221.332,202.3545,112.4127,38.8541,77.2207,58.796,173.5732,-45.042,722.6048,10.5954
221.366,202.3642,112.4106,38.442,76.7045,58.796,173.5712,-45.0409,722.4304,10.6163
221.399,202.3958,112.4248,37.9474,76.0895,58.796,173.5674,-45.0417,722.3795,10.6146
221.432,202.406,112.4462,37.2246,75.2419,58.796,173.5687,-45.04,722.2665,10.6011
221.466,202.4036,112.4509,36.7785,74.4632,58.796,173.5718,-45.0419,722.3221,10.6144
221.499,202.4281,112.4669,36.3967,73.8882,58.796,173.5734,-45.0406,722.3956,10.6205
221.532,202.4367,112.4975,35.6983,72.8256,58.796,173.5689,-45.0419,723.0306,10.1042
221.566,202.4393,112.5182,36.0342,72.1355,58.796,173.573,-45.039,722.9378,9.5469
221.599,202.4557,112.5545,35.0412,71.1081,58.796,173.5715,-45.0409,723.1162,9.6722
221.632,202.4452,112.5769,34.9233,70.7312,58.796,173.5713,-45.0412,722.8283,9.6511
221.666,202.4577,112.6123,34.9473,69.8922,58.796,173.573,-45.0413,722.9137,9.6572
221.699,202.4809,112.6685,34.2606,69.0861,58.796,173.5638,-45.0406,722.8299,9.6509
221.732,202.4569,112.6976,34.5318,69.2254,58.796,173.5683,-45.0405,722.7999,9.6269
221.766,202.4893,112.7457,34.0517,68.7127,58.796,173.5693,-45.0406,723.0799,9.5768
221.799,202.5049,112.8154,33.7025,67.4961,58.796,173.5693,-45.0391,723.4128,8.6715
221.832,202.4906,112.8621,33.9943,67.5192,58.796,173.5713,-45.0415,723.4964,8.6584
221.866,202.5194,112.9284,33.2587,66.6517,58.796,173.5685,-45.0418,723.3594,8.6834
221.899,202.5298,112.9983,33.6131,66.0074,58.796,173.5714,-45.0403,723.6167,8.6915
221.932,202.5285,113.0636,33.4619,66.0194,58.796,173.5704,-45.0384,723.695,8.6876
221.966,202.5455,113.1454,32.5779,65.0957,58.796,173.5715,-45.0405,723.722,8.6711
221.999,202.5442,113.2173,33.001,64.8151,58.796,173.5656,-45.0396,723.4808,8.6793
222.032,202.5606,113.2971,33.0588,65.0953,58.796,173.5702,-45.0383,723.9183,8.1696
222.066,202.5651,113.3874,32.3967,64.6188,58.796,173.5684,-45.0379,724.192,7.6088
222.099,202.5518,113.4644,32.8871,64.7098,58.796,173.5725,-45.0389,724.1581,7.7351
222.132,202.5512,113.5362,33.0854,65.4184,58.796,173.5757,-45.0387,723.9777,7.6975
222.166,202.565,113.6261,32.896,64.8568,58.796,173.5709,-45.0399,724.2758,7.7152
222.199,202.5613,113.7125,32.6829,64.2088,58.796,173.5736,-45.042,724.03,7.7066
222.232,202.5569,113.7978,32.991,64.4935,58.796,173.5692,-45.0387,724.249,7.6983
222.266,202.5609,113.883,32.4957,65.1372,58.796,173.5734,-45.0398,724.2052,7.6276
222.299,202.5578,113.9685,32.8261,65.1536,58.796,173.5719,-45.0387,724.6666,6.7528
222.332,202.5694,114.0658,32.4213,65.3257,58.796,173.5656,-45.0384,724.7911,6.716
222.366,202.5659,114.1639,32.1216,64.9162,58.796,173.5673,-45.0388,724.7097,6.7445
222.399,202.5511,114.2369,32.6776,65.1248,58.796,173.5705,-45.0395,724.7989,6.7293
222.432,202.5707,114.3357,32.3631,64.3513,58.796,173.5702,-45.039,724.5771,6.7472
222.466,202.5603,114.4297,32.2235,64.3409,58.796,173.5716,-45.0385,724.7401,6.7315
222.499,202.5558,114.5128,32.5362,64.6488,58.796,173.5658,-45.0385,724.8551,6.7472
222.532,202.567,114.6034,31.8172,63.697,58.796,173.5683,-45.0392,725.2642,6.2546
222.566,202.55,114.6901,32.0758,63.9529,58.796,173.5669,-45.0386,725.1688,5.6656
222.599,202.5562,114.7781,31.9121,63.9607,58.796,173.5705,-45.0395,725.2323,5.823
222.632,202.5467,114.8621,31.5926,63.4647,58.796,173.5701,-45.0391,725.302,5.7786
222.666,202.544,114.9362,31.7603,63.3396,58.796,173.5709,-45.0395,725.1887,5.7825
222.699,202.5552,115.0246,31.4561,62.5741,58.796,173.5712,-45.0385,725.001,5.7727
222.732,202.5484,115.1123,31.3192,61.7327,58.796,173.5702,-45.0376,725.243,5.783
222.766,202.5449,115.1935,30.945,60.9873,58.796,173.5721,-45.0368,725.4108,5.7027
222.799,202.5534,115.2711,30.6423,59.6124,58.796,173.5716,-45.0373,725.9747,4.8277
222.832,202.5599,115.3579,30.5347,59.1258,58.796,173.572,-45.0385,725.5601,4.8076
222.866,202.5499,115.438,30.2884,58.4527,58.796,173.5724,-45.0394,725.7437,4.8186
222.899,202.5503,115.5117,30.1823,57.7674,58.796,173.5697,-45.0372,725.9498,4.8104
222.932,202.567,115.5926,29.4496,56.0379,58.796,173.5719,-45.0382,725.5436,4.8229
222.966,202.5512,115.6608,29.5113,55.5546,58.796,173.5714,-45.0374,725.6666,4.8131
222.999,202.5492,115.7259,29.7256,54.7662,58.796,173.5709,-45.0381,725.7408,4.8184
223.032,202.555,115.8009,29.4905,53.9377,58.796,173.5732,-45.0385,726.2558,4.3223
223.066,202.5407,115.8573,29.4843,53.8496,58.796,173.5705,-45.0366,726.3098,3.742
223.099,202.5442,115.9218,28.9849,52.9535,58.796,173.5754,-45.0368,726.2009,3.8994
223.132,202.5325,115.9869,29.4327,53.0361,58.796,173.572,-45.0363,726.2697,3.8307
223.166,202.5377,116.0422,29.1553,52.6329,58.796,173.5735,-45.036,726.6112,3.8515
223.199,202.5428,116.1034,29.0744,51.0971,58.796,173.5699,-45.0366,726.3383,3.8738
223.232,202.5365,116.1693,28.7782,50.7892,58.796,173.5698,-45.0362,726.1705,3.8543
223.266,202.516,116.2182,28.6845,50.9678,58.796,173.5711,-45.0358,726.4072,3.7862
223.299,202.5371,116.2811,28.6292,49.8557,58.796,173.5687,-45.0347,726.7107,2.8741
223.332,202.5357,116.3444,28.8645,50.1254,58.796,173.5723,-45.0357,726.6891,2.8758
223.366,202.5479,116.4052,28.5145,49.4764,58.796,173.5688,-45.0354,726.731,2.9028
223.399,202.5403,116.4699,28.4297,48.8206,58.796,173.5685,-45.0362,726.5682,2.8858
223.432,202.5289,116.5151,28.8575,50.6366,58.796,173.5743,-45.0357,726.715,2.8815
223.466,202.539,116.5679,28.6875,50.0391,58.796,173.5725,-45.0369,726.7346,2.9046
223.499,202.5494,116.6344,28.7387,50.1358,58.796,173.5736,-45.0362,726.6782,2.8807
223.532,202.5448,116.6901,28.881,51.1934,58.796,173.5693,-45.0366,727.5625,2.401
223.566,202.5405,116.7361,28.5809,51.418,58.796,173.5653,-45.036,727.2792,1.8091
223.599,202.5524,116.7977,28.9826,51.7255,58.796,173.5667,-45.0366,727.2313,1.9594
223.632,202.5499,116.8521,28.995,52.488,58.796,173.5678,-45.0364,727.3227,1.9201
223.666,202.5546,116.9096,28.9318,52.7882,58.796,173.5698,-45.0354,727.062,1.9198
223.699,202.5482,116.9661,29.3304,52.8444,58.796,173.5698,-45.0361,727.4406,1.9207
223.732,202.5588,117.0185,29.3941,52.5791,58.796,173.5722,-45.0351,727.2166,1.9247
223.766,202.5698,117.085,28.8287,52.6946,58.796,173.5685,-45.0341,727.3411,1.8576
223.799,202.5635,117.1464,29.3153,53.2592,58.796,173.5701,-45.0352,727.848,0.968
223.832,202.5667,117.2012,29.5929,54.0355,58.796,173.5723,-45.0346,727.8426,0.9602
223.866,202.5832,117.2747,29.3005,53.3811,58.796,173.5708,-45.0353,727.5648,0.9705
223.899,202.5665,117.3312,29.6575,54.4516,58.796,173.57,-45.0362,727.686,0.9747
223.932,202.5732,117.3995,29.241,54.9262,58.796,173.5648,-45.0338,728.0145,0.9599
223.966,202.5636,117.4647,29.6461,54.3135,58.796,173.5683,-45.0347,728.0607,0.9698
223.999,202.5673,117.5315,29.5095,54.3783,58.796,173.5692,-45.0359,727.664,0.9686
224.032,202.5717,117.6109,29.1263,53.1632,58.796,173.5687,-45.0354,728.2806,0.4825
224.066,202.556,117.6831,29.3185,53.4734,58.796,173.5735,-45.0346,728.3111,-0.0891
